,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,Churn,MonetaryPerDay,AvgBasketValue,TenureRatio,RegYear,RegMonth,RegDay,RegWeekday,IP_PremierOctet,IP_Privee,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,PreferredTimeOfDay_Matin,PreferredTimeOfDay_Midi,PreferredTimeOfDay_Soir,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_M,Gender_Unknown
Region_Europe du Nord,-0.03210776309564558,-0.009363910627655575,0.012377873486481986,0.007534629913712319,-0.0018357424618755359,-0.0058543010449376735,0.0008405520040384551,0.01643984826867383,-0.0009812890012929592,-0.00472937445109059,-0.002237904046953286,-0.005330181256866588,-0.03333334768153105,-0.01968525320361824,0.011590599668576923,0.0009762908859529969,-0.02828854628819658,-0.012682326866992647,-0.008237322572227175,-0.008316702225212474,0.006218694726237416,-0.011744846543137795,0.012397605471015783,-0.011744846543137795,-0.011253609891856399,-0.008373088493173203,-0.009363910627655575,0.003981089132511634,0.0006044466984832107,0.021836894634037547,0.009794933052856043,0.02858364439037147,0.00442093175804079,0.03922914467382704,-0.007971136312198406,-0.00438940357394509,-0.02648435773143214,0.04381491544620465,-0.03082636314666708,0.00495290904423831,0.11684092496525537,-0.015018215420476013,0.017714260435879696,0.015588439060608552,0.0013183804207798238,0.02979563378998485,0.041326394122546364,-0.009000692360950883,0.022163320486315807,-0.0024053099940320637,0.012429219769476127,-0.0057760662112155275,0.0010320805250904027,0.031985984636994945,-0.003720149211835586,-0.02273646174324384,0.03915508295352196,-0.004062006196107436,-0.0014349856422277794,-0.004308901905221751,-0.004062006196107415,-0.005749816896817406,-0.025005853671393307,-0.0014349856422277807,1.0,-0.007478679996290886,-0.0045425020123509,-0.004308901905221758,-0.2937349905783848,-0.005763800722312738,-0.02521242199359515,-0.0031322083560464775,-0.015072029402821228,0.011095294672205009,0.001456802994766961
Region_Europe du Sud,0.028911684468414214,-0.01564529047066667,-0.005251660239453339,-0.0050276408110795315,-0.001955626171680902,-0.006189938111200996,-0.0015880065815112089,-0.009011841458337095,-0.004867865816510743,-0.0036457197548319252,-0.0032749840446505314,-0.02500036729446845,-0.003551741944500312,-0.024528356198111785,-0.011559915095419268,-0.006997782473030139,-0.03604660887746109,-0.00861895136516857,-0.009970660798821472,-0.010124894327547079,0.046668747720585504,0.005173501796312487,-0.005714735394831011,0.005173501796312487,0.02355725573422526,-0.010694401503082516,-0.01564529047066667,0.03386016322669505,0.0077711628754135505,0.00828552345450752,0.005980339538579907,0.00150892586819846,-0.0067257028506898225,0.004312984524251452,0.0171375832938026,-0.03318376414193386,0.0034815109750240252,-0.012926519720374594,0.012521483207382307,-0.006001353583176251,0.06310581786734584,0.052328163791728104,0.009497543028258087,-0.012732607325033346,-0.017988015682195484,0.013093732049911468,0.028241233748055674,-0.007478679996290876,-0.011033142982016726,-0.013854424914202001,-0.017839485840161852,-0.0005215181085417317,0.013292832931052479,-0.00906012145227195,0.028281891267320065,-0.009875712927845094,-0.013453268365029712,-0.0033751230755796014,-0.00119233032161537,-0.003580268849579609,-0.003375123075579596,-0.004777525870689892,-0.020777376910888018,-0.0011923303216153673,-0.007478679996290886,1.0,-0.003774367300927371,-0.0035802688495796095,-0.2440645574977951,-0.028912784291756272,-0.02745623254187406,-0.01774655104783923,-0.008872303204028131,-0.0015111902640085808,0.01696496462920328
Region_Moyen-Orient,0.05519824226116427,-0.018846556141927113,-0.0035567328287959025,-0.005773395726073482,-0.0011363330484006995,-0.003398113001177586,-0.0014896741516042147,-0.004806894504890871,-0.0031669610800161368,-0.002470065766054736,-0.0022946062048255587,-0.041808555911782924,8.472756244211372e-06,-0.01133498779732459,0.00027018282650031057,-0.020710231078031396,-0.022504504657723037,-0.01228278575906387,-0.013011197701119945,-0.013131496385972403,0.04662439709447914,-0.011330271866891783,-0.003471093434128417,-0.011330271866891783,0.03488647981204549,-0.011134201741374541,-0.018846556141927113,0.03328110270101055,-0.021592087940068456,0.0011279834432737297,-0.0008659292068746198,-0.03743303257378165,0.004650188170038228,-0.013331903955337704,0.019393785088882915,-0.0477184970060058,0.05222211271492409,0.014407601774137687,0.047503785184809445,-0.004583630423393506,0.09897758629195233,0.05364341695151915,0.019167703103306052,-0.014326356128628677,-0.003993061811901419,-0.005684267425589971,0.01036669711199729,-0.004542502012350889,-0.006701459913142774,-0.0084150883690624,-0.010835588682552468,0.006438863375535418,-0.013074718252239041,-0.005503059356664618,0.020595129148031167,0.00023081899914722257,0.003001514537936528,-0.0020500279956297187,-0.0007242137500215308,-0.0021746322161181747,-0.0020500279956297204,-0.0029018384116489223,-0.012620044777406053,-0.0007242137500215334,-0.0045425020123509,-0.003774367300927371,1.0,-0.0021746322161181803,-0.14824323866338954,-0.022207367021361252,-0.016676738626989394,-0.005006372788930663,0.026323080779835813,0.009865613959127549,0.02201259007603459
Region_Océanie,0.003685191272206194,0.014224726515290248,0.0744404559930672,0.005027466495125043,-0.0007210209038328744,-0.0017829904983907973,0.002588750681758644,0.08006380481840976,0.0004362998450033486,-0.001774809101525585,0.0026487752998300327,0.03064136447991542,0.03750726434204146,-0.0022560802847835064,-0.02704618660603987,-0.0020982846784994374,-0.015058657472134881,0.004201483894371814,0.01743489602799482,0.01765868876301058,-0.017679526261471724,0.038275710599843346,0.11666747340500777,0.038275710599843346,0.006227539107574015,0.010714476688069187,0.014224726515290248,-0.014789629553035843,0.012576712772043558,0.008378867918994328,0.029967450419056914,0.014468408880342398,0.009382721233352608,0.02064248005540968,-0.01017897073599187,0.02658975072310301,0.013693769753523438,0.015174856372911468,7.349918890183197e-05,0.004662553958008448,0.06716508853509191,-0.014783008370674615,-0.03363532808561903,-0.00685861881803805,0.0020148333959608277,-0.01345595843742858,-0.022166414075790862,-0.00430890190522175,-0.006356834473379598,-0.00798233885366992,-0.010278363904188154,0.0210602529509657,-0.010252939738836425,-0.005220062177629872,8.896182072264894e-05,-0.022572602737377875,0.031992676871484306,-0.0019446044299175364,-0.0006869707484489537,-0.002062800825120329,-0.00194460442991753,-0.002752610131289441,-0.011971053581813612,-0.0006869707484489497,-0.004308901905221758,-0.0035802688495796095,-0.0021746322161181803,1.0,-0.14061976676645147,0.0053767127573013385,-0.015819130216638264,-0.0024021032815400773,-0.011948497876052091,-0.008177080927660075,0.006303850885731343
Region_UK,-0.00655527126221281,-0.017070799632243058,-0.06988895871685223,0.0018955312103362365,0.00623984439074628,0.01437424498786003,-0.0013029556733402936,-0.07158491767891603,0.007711954447665321,0.011203497491145017,0.005494288184510495,0.01010518030541501,0.005758043220741189,0.043461632133011414,0.07179769688018114,0.03347441821307283,0.07243258634000041,0.03672632743673386,-0.027319158979946488,-0.027264854031863447,-0.034207620563186256,-0.05549104111890356,-0.07573258781689361,-0.05549104111890356,-0.012438536611702307,-0.019385832488002092,-0.017070799632243058,-0.026618875287177633,0.007493261141866044,-0.013823091378545087,0.0009704763059390813,-0.05064349043505762,-0.0013208087821799394,-0.09062343497923436,0.0021419775641072316,0.012742088126698083,0.007202102700795684,-0.0684413048322921,0.0005839339309003397,-0.03818718025092578,-0.195576666177811,-0.004199409918171394,-0.010968632286588611,0.016766115804345085,-4.066226012009174e-05,-0.0013329780016503932,-0.019325680945027207,0.005690127374951883,0.011023907359990792,0.010893947882712867,-0.003193142835837965,-0.07786115808102098,0.04089864669811126,0.00265077037866623,-0.023653954376756606,0.03101580640569501,-0.04981084998031532,-0.1325623967462104,-0.04683034117781631,-0.14061976676645147,-0.1325623967462104,-0.1876436105450528,-0.8160587983695093,-0.04683034117781629,-0.2937349905783848,-0.2440645574977951,-0.14824323866338954,-0.14061976676645147,1.0,-0.01205600525898392,0.0722124669666677,0.03486239352748955,0.030937202863036296,0.017011216386414955,-0.014889025202253306
WeekendPreference_Semaine,-0.24923425862510587,0.36024623399965783,0.15122149387101189,-0.009767435592226835,-0.010700706518131738,-0.0317733837816453,-0.0025863882109738137,0.16087954398528623,-0.012568322823270245,-0.014037554919863832,0.0004447777034483666,0.40805780023670885,0.2462767502222379,0.013735157957932526,0.010916776077292387,-0.010579229329487707,0.13677196584144283,0.005273188361949557,0.30685823946674196,0.3073544650442322,-0.09752876985163808,0.2070905938924202,0.04709528390118442,0.2070905938924202,-0.012952942267104294,0.24824545587127916,0.36024623399965783,-0.012763512995820897,0.0078766046703351,0.021335325120661018,-0.01371385834192372,0.4105614307483538,0.023202459201657345,0.38041458442976167,-0.05305022505169315,0.388772380147655,-0.261252910364605,0.039454805115821834,-0.21165735108678344,0.10288707770154261,0.004007145078373798,-0.24076144922167866,-0.17514719535596887,0.02417127165060681,-0.006847489062017178,-0.0018585205767372693,0.01781294234860224,-0.005763800722312731,0.013658971729871947,0.002841160062476348,-0.021457066763632526,-0.020823728557388822,0.030568598823180537,-0.0004808993436868108,0.029773816215002035,-0.0019739944653316883,0.0199511350855883,-0.019858320853735047,-0.007015352495318706,-0.007844315462564441,0.02220591304768438,-0.01818594837488774,0.03579541095188756,-0.007015352495318662,-0.005763800722312738,-0.028912784291756272,-0.022207367021361252,0.0053767127573013385,-0.01205600525898392,1.0,-0.16154512384934794,-0.17779928880418336,-0.092792913441755,0.01540116469116688,0.008738791545703712
WeekendPreference_Weekend,0.005501237800689988,-0.07118656566162786,-0.04461139665899575,-0.033516246470936886,-0.009710997267765902,-0.0349419377247045,-0.014563578954852765,-0.047052575291291095,-0.021334489033244135,-0.016412061830679604,-0.015074482664792456,-0.060628197526623885,-0.06350883528904204,0.6552541729026311,0.067460772182039,0.04099456958237422,0.9135009258309191,-0.03567610685292481,0.025933147613269546,0.025076303067173147,0.1565760672129593,-0.0606397616221348,-0.019415351064766332,-0.0606397616221348,-0.06757447624208325,-0.0037863087615902444,-0.07118656566162786,0.1559716045606349,-0.011681117967189182,-0.00980725766511469,-0.009157209602895837,-0.06945415448029374,-0.015140753683126236,-0.06474598552721762,-0.01978258445672736,-0.06083251004763286,0.02435224255861322,-0.17424001894848057,0.01671424398659393,-0.029539862672950244,-0.032001157688067924,0.013001246960588497,0.03086826185813133,0.023027558661360033,0.0004177880148539576,0.024691444713756054,-0.006333282549939616,-0.017380897378604192,0.010257276390911275,-0.005065080422658076,-0.013832968063846715,-0.08749953118934073,0.07017519717611487,-0.0335399174675879,-0.020797289310615877,-0.034533900958421425,-0.008322261621253732,-0.014912710098863963,-0.0052682157154467,0.00042734319354324974,-0.014912710098863942,-0.02110911415791444,-0.05296115955600436,0.04342658155291058,-0.02521242199359515,-0.02745623254187406,-0.016676738626989394,-0.015819130216638264,0.0722124669666677,-0.16154512384934794,1.0,-0.022035812829498368,-0.04673886812768596,0.009077950132227645,0.003945897522003754
ProductDiversity_Modéré,0.25839139596433547,-0.18572597501952798,-0.09515607679423611,0.029708328322970608,-0.011163962210689687,-0.025311459719468944,-0.014958046682047746,-0.09328291550821052,-0.00029969461356269857,-0.02375499526484283,-0.014892137634061362,-0.3350451008701467,-0.15652355106371751,-0.027716560525820676,-0.04063719131376852,-0.06635701237776753,-0.05307647427953352,0.0412197823936676,-0.3299386333391579,-0.328774709405729,-0.29449966936282346,-0.11698533056232555,-0.028650941533476252,-0.11698533056232555,0.01311138319085529,-0.19455618725126708,-0.18572597501952798,-0.3391678094245086,0.0035776676195059583,0.025350742026873617,0.031899960175486165,-0.4172628288385252,-0.002577258833045563,-0.407051433199503,0.18776171577872974,-0.34402338660886356,0.2534457796059701,0.1664709978963852,0.23346571838307098,-0.05272184226675517,-0.13033757031350768,0.26539796935685434,0.09850808155676671,-0.016437031265398794,0.011692786603883095,-0.018170988151979015,0.002415379358477028,-0.014444901402420324,-0.025482612252647932,0.021553624573604307,0.016853057124650263,0.05251141157429976,-0.032312608526142275,-0.004515854244072381,-0.012974687011407261,0.05452202765964597,0.01448502277097887,0.01294540356902416,-0.00861552148920958,0.032800116428715234,-0.024387910681486002,0.009516745698806894,-0.03791771794153508,-0.0086155214892096,-0.0031322083560464775,-0.01774655104783923,-0.005006372788930663,-0.0024021032815400773,0.03486239352748955,-0.17779928880418336,-0.022035812829498368,1.0,-0.14984996151193744,-0.022854778408289866,-0.004336775677403481
ProductDiversity_Spécialisé,0.19825564069593696,-0.09640425828443287,-0.04682338654131305,0.1646572143365386,0.09185998993659023,0.29084905792703114,0.09043018022618544,-0.0432328875163945,0.14852772053375057,0.15029074520948102,0.09624830870134019,-0.19354321858975734,-0.048824077167520366,-0.035674238939468375,-0.03170936469704596,-0.029992578252860322,-0.06266308486539933,0.3001284431818655,-0.18161845865659113,-0.18084493015064268,-0.2442192271008606,-0.058948362876559274,-0.004340034971424603,-0.058948362876559274,0.28185517088175244,-0.10194907505454519,-0.09640425828443287,-0.2545664705483976,0.015365972445820022,0.016358864608416804,-0.010330210511762151,-0.24644549911297187,0.008149664569445247,-0.31017451587757133,0.13897331080522624,-0.20489915685931062,0.15315983313330997,0.1186128251803885,0.1655101206638985,-0.024686457063080428,-0.06452783059606307,0.2382289789603121,0.03669907595252772,-0.00487520261023971,0.01194381247055501,-0.00727900440325248,0.006562926156085569,0.024474804835218925,-0.0029615500973285773,-0.0026153322752298183,0.009553778163155375,0.046789343884795796,-0.043331175734357394,0.0025436083779350324,0.07464968297987444,0.01386349592779057,-0.006936052303406451,0.01048772929627467,-0.003979186176771765,0.008561448222927,-0.011263861065828155,0.014845502494494876,-0.03539334560592974,-0.003979186176771759,-0.015072029402821228,-0.008872303204028131,0.026323080779835813,-0.011948497876052091,0.030937202863036296,-0.092792913441755,-0.04673886812768596,-0.14984996151193744,1.0,0.017463246525968347,-0.02443495122955405
Gender_M,-0.006206434146033038,0.006932089236565755,-0.0014252647362685425,0.004682637930373148,0.010295819355594834,0.036356434170285085,0.01498598265611944,-0.00022209631904418392,0.007173456915579959,0.00874300406699033,0.009467133505826392,0.013774096255334317,0.01013100370570091,-0.011574351476484808,-0.008085629602307682,0.01008388075891557,0.004063940845590511,0.005485031985021653,0.014855123127260032,0.014414923934928376,-0.008794344107419244,-0.001091319411861231,-0.012614715852850594,-0.001091319411861231,0.018483795519666026,0.01469392773105746,0.006932089236565755,-0.003132089008020282,-0.017403734869924605,-0.00686366514154961,-0.005255207053718793,0.002384491357742156,-0.008315396344208435,0.01268964462930757,0.005780088438404159,0.010485569152408381,-0.011724921394384493,0.0035857219284092753,-0.00384793193256188,-0.002344148780006984,-0.002341871970656646,-0.006012008891288166,-0.020355447864443224,0.024345724093253883,0.016703887645809597,-0.018441530341645137,0.008326378067683268,-0.03645182521038278,-0.02399271646344781,-0.011570660961778988,0.03463115113986204,0.015941244528761875,-0.006190884079626254,-0.001716766342043402,0.013926605215160157,-0.012758939077614054,-0.001232455639647024,-0.01674871086841755,-0.010022905294800986,0.013742108413682456,-0.0051256372308427205,-0.0072553989664264715,-0.01946029933947137,-0.010022905294800984,0.011095294672205009,-0.0015111902640085808,0.009865613959127549,-0.008177080927660075,0.017011216386414955,0.01540116469116688,0.009077950132227645,-0.022854778408289866,0.017463246525968347,1.0,-0.515668421833986
Gender_Unknown,0.007551799225343812,0.008770179833278961,0.015823382865571424,-0.005727420108611154,0.0011481309424967358,-0.022168447318390808,-0.002497243942845102,0.00874589146386796,0.0016813813627813835,0.0052026935065250515,0.008117301470337637,0.011478011750494833,0.01932864983049972,0.028777288581824382,-0.018995905901433057,-0.0075941569259939164,0.013769302612497435,-0.016041241350131567,-0.008039553083791564,-0.007825213529290597,-0.022134467550397833,0.011269723496431761,-0.011543036380913304,0.011269723496431761,0.0008225243546957687,-0.014237773942680854,0.008770179833278961,-0.02347506574689568,0.03278622895904948,0.022534066871926408,-0.005576987615206544,0.0076542489514884815,0.018393109161740816,-0.0064130484058791,-0.0144635391467387,0.010304429003629458,-0.004573696172812216,-0.00616113845806909,0.007603191223585862,0.018230534536148923,-0.009806097997428062,0.008689798891275769,-0.0014280906719435897,-0.005747559323404621,-0.017961670572400838,0.011020852759855954,-0.018708112996390282,0.03658997781891818,0.004529197965486877,-0.00943813790900525,0.0014515438420059088,0.010166124430479716,0.014830715111942457,-0.027036789201700006,-0.004663970940782639,0.009908681746046866,0.006909044049797015,0.010850325323153642,0.01943672497756279,-0.004108100784996805,0.010850325323153569,0.02317399703154312,-0.00213907934013301,-0.011770532312890592,0.001456802994766961,0.01696496462920328,0.02201259007603459,0.006303850885731343,-0.014889025202253306,0.008738791545703712,0.003945897522003754,-0.004336775677403481,-0.02443495122955405,-0.515668421833986,1.0
